SongId	LyricId	Lyric Line Number	Lyric
11	445	44	That's how you get the girl, girl (Oh-oh, oh-oh)
11	446	45	And that's how it works
11	447	46	That's how you get the girl, girl
11	448	47	Yeah, yeah
11	449	48	
11	450	49	[Bridge]
11	451	50	And you know
11	452	51	Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh
11	453	52	That I don't want you to go, oh, oh
11	454	53	
11	455	54	[Breakdown]
11	456	55	Remind me how it used to be
11	457	56	Pictures in frames of kisses on cheeks
11	458	57	And say you want me, yeah-yeah
11	459	58	And then you say
11	460	59	
11	461	60	[Chorus]
11	462	61	I want you for worse or for better (Worse or for better)
11	463	62	I would wait forever and ever (Ever and ever)
11	464	63	Broke your heart, I'll put it back together
11	465	64	I want you forever and ever (I would wait forever and ever)
11	466	65	And that's how it works
11	467	66	That's how you get the girl, girl (This is how it works)
11	468	67	And that's how it works
11	469	68	That's how you get the girl, girl (Get the girl)
11	470	69	(That's how it works)
11	471	70	And that's how it works
11	472	71	That's how you get the girl, girl
11	473	72	(Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh)
11	474	73	And that's how it works
11	475	74	That's how you get the girl, girl
11	476	75	(Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh)
11	477	76	[Outro]
11	478	77	And that's how it works
11	479	78	That's how you got the girl
12	861	1	[Verse 1]
12	862	2	Clear blue water
12	863	3	High tide came and brought you in
12	864	4	And I could go on and on, on and on and I will
12	865	5	Skies grew darker
12	866	6	Currents swept you out again
12	867	7	And you were just gone and gone, gone and gone
12	868	8	
12	869	9	[Pre-Chorus]
12	870	10	In silent screams and wildest dreams
12	871	11	I never dreamed of this
12	872	12	[Chorus]
12	873	13	This love is good, this love is bad
12	874	14	This love is alive back from the dead, oh-oh, oh
12	875	15	These hands had to let it go free, and
12	876	16	This love came back to me, oh-oh, oh
12	877	17	Oh-oh, oh-oh, oh
12	878	18	
12	879	19	[Verse 2]
12	880	20	Tossing, turning
12	881	21	Struggled through the night with someone new
12	882	22	Baby, I could go on and on, on and on
12	883	23	Lantern, burning
12	884	24	Flickered in my mind, only you
12	885	25	But you were still gone, gone, gone
12	886	26	
12	887	27	[Pre-Chorus]
12	888	28	Been losing grip on sinking ships
12	889	29	You showed up just in time
12	890	30	
12	891	31	[Chorus]
12	892	32	This love is good, this love is bad
12	893	33	This love is alive back from the dead, oh-oh, oh
12	894	34	These hands had to let it go free, and
12	895	35	This love came back to me, oh-oh, oh
12	896	36	This love left a permanent mark
12	897	37	This love is glowing in the dark, oh-oh, oh
12	898	38	These hands had to let it go free, and
12	899	39	This love came back to me, oh-oh, oh
12	900	40	[Post-Chorus]
12	901	41	(This love, this love, this love, this love, oh-oh, oh)
12	902	42	(This love, this love, this love, this love, oh-oh, oh)
12	903	43	(This love, this love, this love, this love, oh-oh, oh)
12	904	44	(This love, this love, this love, this love)
12	905	45	
12	906	46	[Bridge]
12	907	47	Your kiss, my cheek, I watched you leave
12	908	48	Your smile, my ghost, I fell to my knees
12	909	49	When you're young, you just run
12	910	50	But you come back to what you need
12	911	51	
12	912	52	[Chorus]
12	913	53	This love is good, this love is bad
12	914	54	This love is alive back from the dead, oh-oh, oh
12	915	55	These hands had to let it go free, and
12	916	56	This love came back to me, oh-oh, oh
12	917	57	(This love) This love left a permanent mark
12	918	58	(This love) This love is glowing in the dark, oh-oh, oh
12	919	59	(This love) These hands had to let it go free, and
12	920	60	(This love) This love came back to me, oh-oh, oh
12	921	61	
12	922	62	[Post-Chorus]
12	923	63	(This love, this love, this love, this love, oh-oh, oh)
12	924	64	(This love, this love, this love, this love, oh-oh, oh)
12	925	65	(This love, this love, this love, this love)
12	926	66	This love, this love came back to me, oh-oh, oh
13	480	1	[Intro]
13	481	2	[Recorder click]
13	482	3	I, I, I, I, I, I, I, I-I
13	483	4	I, I, I, I, I, I, I, I-I
13	484	5	I, I, I, I, I, I, I, I-I (I, I, I, I)
13	485	6	
13	486	7	[Verse 1]
13	487	8	You stand with your hand on my waistline
13	488	9	It's a scene and we're out here in plain sight
13	489	10	I can hear them whisper as we pass by
13	490	11	It's a bad sign, bad sign
13	491	12	Something happens when everybody finds out
13	492	13	See the vultures circling, dark clouds
13	493	14	Love's a fragile little flame, it could burn out
13	494	15	It could burn out
13	495	16	[Pre-Chorus]
13	496	17	'Cause they got the cages, they got the boxes and guns
13	497	18	They are the hunters, we are the foxes and we run
13	498	19	
13	499	20	[Chorus]
13	500	21	Baby, I know places we won't be found
13	501	22	And they'll be chasing their tails trying to track us down
13	502	23	'Cause I, I know places we can hide
13	503	24	I know places, I know places
13	504	25	
13	505	26	[Verse 2]
13	506	27	Lights flash and we'll run for the fences
13	507	28	Let them say what they want, we won't hear it
13	508	29	Loose lips sink ships all the damn time
13	509	30	Not this time
13	510	31	
13	511	32	[Pre-Chorus]
13	512	33	Just grab my hand and don't ever drop it, my love
13	513	34	They are the hunters, we are the foxes, and we run
13	514	35	
13	515	36	[Chorus]
13	516	37	Baby, I know places we won't be found
13	517	38	And they'll be chasing their tails trying to track us down
13	518	39	'Cause I, I know places we can hide
13	519	40	I know places
13	520	41	[Bridge]
13	521	42	They are the hunters, we are the foxes, and we run
13	522	43	Just grab my hand and don't ever drop it, my love
13	523	44	
13	524	45	[Chorus]
13	525	46	Baby, I know places we won't be found
13	526	47	And they'll be chasing their tails trying to track us down
13	527	48	'Cause I, I know places we can hide
13	528	49	I know places
13	529	50	
13	530	51	[Outro]
13	531	52	They take their shots, but we're bulletproof (I know places)
13	532	53	And you know for me, it's always you (I know places)
13	533	54	In the dead of night, your eyes so green (I know places)
13	534	55	And I know for you, it's always me (I know places)
13	535	56	I, I, I, I, I, I, I, I-I
13	536	57	I, I, I, I, I, I, I, I-I
13	537	58	[Recorder click]
14	331	1	[Verse 1]
14	332	2	The drought was the very worst (Oh-oh, oh-oh)
14	333	3	When the flowers that we'd grown together died of thirst
14	334	4	It was months and months of back and forth (Oh-oh, oh-oh)
14	335	5	You're still all over me
14	336	6	Like a wine-stained dress I can't wear anymore
14	337	7	
14	338	8	[Pre-Chorus]
14	339	9	Hung my head as I lost the war
14	340	10	And the sky turned black like a perfect storm
14	341	11	[Chorus]
14	342	12	Rain came pouring down
14	343	13	When I was drowning, that's when I could finally breathe
14	344	14	And by morning
14	345	15	Gone was any trace of you, I think I am finally clean
14	346	16	(Oh, oh, oh, oh)
14	347	17	
14	348	18	[Verse 2]
14	349	19	There was nothing left to do (Oh-oh, oh-oh)
14	350	20	When the butterflies turned to
14	351	21	Dust that covered my whole room
14	352	22	So I punched a hole in the roof (Oh-oh, oh-oh)
14	353	23	Let the flood carry away all my pictures of you
14	354	24	
14	355	25	[Pre-Chorus]
14	356	26	The water filled my lungs, I screamed so loud
14	357	27	But no one heard a thing
14	358	28	
14	359	29	[Chorus]
14	360	30	Rain came pouring down
14	361	31	When I was drowning, that's when I could finally breathe
14	362	32	And by morning
14	363	33	Gone was any trace of you, I think I am finally clean
14	364	34	(Oh, oh, oh, oh)
14	365	35	
14	366	36	[Post-Chorus]
14	367	37	I think I am finally clean
14	368	38	(Oh, oh)
14	369	39	Oh, oh, oh, oh, oh-oh
14	370	40	Said, I think I am finally clean
14	371	41	(Oh, oh)
14	372	42	Oh, oh, oh, oh, oh-oh
14	373	43	[Bridge]
14	374	44	Ten months sober, I must admit
14	375	45	Just because you're clean don't mean you don't miss it
14	376	46	Ten months older, I won't give in
14	377	47	Now that I'm clean, I'm never gonna risk it
14	378	48	
14	379	49	[Breakdown]
14	380	50	The drought was the very worst (Oh-oh, oh-oh)
14	381	51	When the flowers that we'd grown together died of thirst
14	382	52	(Oh)
14	383	53	
14	384	54	[Chorus]
14	385	55	The rain came pouring down
14	386	56	When I was drowning, that's when I could finally breathe
14	387	57	And by morning
14	388	58	Gone was any trace of you, I think I am finally clean
14	389	59	Rain came pouring down
14	390	60	When I was drowning, that's when I could finally breathe
14	391	61	And by morning
14	392	62	Gone was any trace of you, I think I am finally clean
14	393	63	
14	394	64	[Outro]
14	395	65	(Oh, oh)
14	396	66	Finally clean
14	397	67	Think I'm finally clean
14	398	68	(Oh, oh)
14	399	69	Oh-oh, oh-oh
14	400	70	(Oh, oh, oh)
14	401	71	Think I'm finally clean
15	1	1	[Verse 1]
15	2	2	The drought was the very worst (Oh-oh, oh-oh)
15	3	3	When the flowers that we'd grown together died of thirst
15	4	4	It was months and months of back and forth (Oh-oh, oh-oh)
15	5	5	You're still all over me
15	6	6	Like a wine-stained dress I can't wear anymore
15	7	7	
15	8	8	[Pre-Chorus]
15	9	9	Hung my head as I lost the war
15	10	10	And the sky turned black like a perfect storm
15	11	11	[Chorus]
15	12	12	Rain came pouring down
15	13	13	When I was drowning, that's when I could finally breathe
15	14	14	And by morning
15	15	15	Gone was any trace of you, I think I am finally clean
15	16	16	(Oh, oh, oh, oh)
15	17	17	
15	18	18	[Verse 2]
15	19	19	There was nothing left to do (Oh-oh, oh-oh)
15	20	20	When the butterflies turned to
15	21	21	Dust that covered my whole room
15	22	22	So I punched a hole in the roof (Oh-oh, oh-oh)
15	23	23	Let the flood carry away all my pictures of you
15	24	24	
15	25	25	[Pre-Chorus]
15	26	26	The water filled my lungs, I screamed so loud
15	27	27	But no one heard a thing
15	28	28	
15	29	29	[Chorus]
15	30	30	Rain came pouring down
15	31	31	When I was drowning, that's when I could finally breathe
15	32	32	And by morning
15	33	33	Gone was any trace of you, I think I am finally clean
15	34	34	(Oh, oh, oh, oh)
15	35	35	
15	36	36	[Post-Chorus]
15	37	37	I think I am finally clean
15	38	38	(Oh, oh)
15	39	39	Oh, oh, oh, oh, oh-oh
15	40	40	Said, I think I am finally clean
15	41	41	(Oh, oh)
15	42	42	Oh, oh, oh, oh, oh-oh
15	43	43	[Bridge]
15	44	44	Ten months sober, I must admit
15	45	45	Just because you're clean don't mean you don't miss it
15	46	46	Ten months older, I won't give in
15	47	47	Now that I'm clean, I'm never gonna risk it
15	48	48	
15	49	49	[Breakdown]
15	50	50	The drought was the very worst (Oh-oh, oh-oh)
15	51	51	When the flowers that we'd grown together died of thirst
15	52	52	(Oh)
15	53	53	
15	54	54	[Chorus]
15	55	55	The rain came pouring down
15	56	56	When I was drowning, that's when I could finally breathe
15	57	57	And by morning
15	58	58	Gone was any trace of you, I think I am finally clean
15	59	59	Rain came pouring down
15	60	60	When I was drowning, that's when I could finally breathe
15	61	61	And by morning
15	62	62	Gone was any trace of you, I think I am finally clean
15	63	63	
15	64	64	[Outro]
15	65	65	(Oh, oh)
15	66	66	Finally clean
15	67	67	Think I'm finally clean
15	68	68	(Oh, oh)
15	69	69	Oh-oh, oh-oh
15	70	70	(Oh, oh, oh)
15	71	71	Think I'm finally clean
16	2301	1	[Verse 1]
16	2302	2	Walkin' through a crowd, the village is aglow
16	2303	3	Kaleidoscope of loud heartbeats under coats
16	2304	4	Everybody here wanted somethin' more
16	2305	5	Searchin' for a sound we hadn't heard before
16	2306	6	And it said
16	2307	7	
16	2308	8	[Chorus]
16	2309	9	"Welcome to New York, it's been waitin' for you"
16	2310	10	Welcome to New York, welcome to New York
16	2311	11	Welcome to New York, it's been waitin' for you
16	2312	12	Welcome to New York, welcome to New York
16	2313	13	It's a new soundtrack, I could dance to this beat, beat forevermorе
16	2314	14	The lights are so bright, but they nеver blind me, me
16	2315	15	Welcome to New York, it's been waitin' for you
16	2316	16	Welcome to New York, welcome to New York
16	2317	17	
16	2318	18	[Verse 2]
16	2319	19	When we first dropped our bags on apartment floors
16	2320	20	Took our broken hearts, put them in a drawer
16	2321	21	Everybody here was someone else before
16	2322	22	And you can want who you want
16	2323	23	Boys and boys and girls and girls
16	2324	24	
16	2325	25	[Chorus]
16	2326	26	Welcome to New York, it's been waitin' for you
16	2327	27	Welcome to New York, welcome to New York
16	2328	28	Welcome to New York, it's been waitin' for you
16	2329	29	Welcome to New York, welcome to New York
16	2330	30	It's a new soundtrack, I could dance to this beat, beat forevermore
16	2331	31	The lights are so bright, but they never blind me, me
16	2332	32	Welcome to New York (New York), it's been waitin' for you
16	2333	33	Welcome to New York, welcome to New York
16	2334	34	[Bridge]
16	2335	35	Like any great love, it keeps you guessing
16	2336	36	Like any real love, it's ever-changing
16	2337	37	Like any true love, it drives you crazy
16	2338	38	But you know you wouldn't change anything, anything, anything
16	2339	39	
16	2340	40	[Chorus]
16	2341	41	Welcome to New York, it's been waitin' for you
16	2342	42	Welcome to New York, welcome to New York
16	2343	43	Welcome to New York, it's been waitin' for you
16	2344	44	Welcome to New York, welcome to New York
16	2345	45	It's a new soundtrack, I could dance to this beat
16	2346	46	The lights are so bright, but they never blind me
16	2347	47	Welcome to New York, new soundtrack
16	2348	48	It's been waitin' for you, welcome to New York
16	2349	49	The lights are so bright, but they never blind me
16	2350	50	Welcome to New York, so bright, they never blind me
16	2351	51	Welcome to New York, welcome to New York
17	1247	1	[Verse 1]
17	1248	2	Nice to meet you, where you been?
17	1249	3	I could show you incredible things
17	1250	4	Magic, madness, heaven, sin
17	1251	5	Saw you there and I thought
17	1252	6	"Oh, my God, look at that face
17	1253	7	You look like my next mistake
17	1254	8	Love's a game, wanna play?" Ayy
17	1255	9	New money, suit and tie
17	1256	10	I can read you like a magazine
17	1257	11	Ain't it funny? Rumors fly
17	1258	12	And I know you heard about me
17	1259	13	So, hey, let's be friends
17	1260	14	I'm dyin' to see how this one ends
17	1261	15	Grab your passport and my hand
17	1262	16	I can make the bad guys good for a weekend
17	1263	17	[Chorus]
17	1264	18	So it's gonna be forever
17	1265	19	Or it's gonna go down in flames?
17	1266	20	You can tell me when it's over, mm
17	1267	21	If the high was worth thе pain
17	1268	22	Got a long list of ex-lovers
17	1269	23	They'll tеll you I'm insane
17	1270	24	'Cause you know I love the players
17	1271	25	And you love the game
17	1272	26	'Cause we're young and we're reckless
17	1273	27	We'll take this way too far
17	1274	28	It'll leave you breathless, mm
